celltype,celltype_safe,database,feature_id,feature_label,disease_NES,disease_FDR,disease_file,disease_direction,pbmc_treatment_NES,pbmc_treatment_file,tested_in_pbmc_treatment,pbmc_recovery_status,pbmc_treatment_skip_reason,duodenum_treatment_NES,duodenum_treatment_file,tested_in_duodenum_treatment,duodenum_recovery_status,duodenum_treatment_skip_reason
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,1.98809858175553,0.00170275265224886,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.49605531497143,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.63075811100692,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,1.91905553911979,0.00195479723506139,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.963804171382242,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.41659193430034,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,1.83991716570046,0.00217139360409922,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.65620242343553,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.10442024059444,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-72172,mRNA Splicing,1.71620913955463,0.00217139360409922,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.705285195594656,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.65663796083932,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-5357956,TNFR1-induced NF-kappa-B signaling pathway,2.08853640646905,0.00267904058555267,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.967799406798496,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.57948606002742,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-4570464,SUMOylation of RNA binding proteins,2.07263257919421,0.00267904058555267,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.76471083647342,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.626436964793839,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-72187,mRNA 3'-end processing,1.77046354396142,0.00350949491543024,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.656374397327489,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.09301998281192,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-75893,TNF signaling,2.00937939634899,0.00395566467591102,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.650089802845263,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.4451338590029,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-159227,Transport of the SLBP independent Mature mRNA,2.02309666319338,0.00482596764424544,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.98375384566345,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.802511304070149,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-4551638,SUMOylation of chromatin organization proteins,1.9597481976508,0.00482596764424544,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.854021790467184,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.636508208881727,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,1.74625128463791,0.00482596764424544,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.947965676294961,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.720277836245614,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-9770562,mRNA Polyadenylation,1.7687390651821,0.00512765975382856,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.748870715415893,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-70171,Glycolysis,1.94071021078506,0.00543148118058845,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.91761027686735,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.759389029241416,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-5357905,Regulation of TNFR1 signaling,1.9745545204926,0.00583736939794496,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.762477137073841,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.55663837936579,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-209560,NF-kB is activated and signals survival,1.96923503775512,0.00583736939794496,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.858749449849794,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,2.09859534942084,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-5654738,Signaling by FGFR2,1.90616568956727,0.00583736939794496,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.961091536181631,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.72728957377034,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,1.8709432412354,0.00583736939794496,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.619296648116006,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.20646243444934,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-70326,Glucose metabolism,1.92313405288223,0.00631261026673181,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.9191554740241,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.722302897710481,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-3371556,Cellular response to heat stress,1.85900779087806,0.00647973289051478,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-1.09556806158002,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.48952405226964,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-165054,Rev-mediated nuclear export of HIV RNA,1.94751149888972,0.00651483927424022,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.958736590135396,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,-0.592918429295304,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-9918481,Dengue Virus-Host Interactions,1.63726329707934,0.00651483927424022,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.852124990498426,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,1.84253577622824,0.00688775615442515,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.970998004778394,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.392228306206,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Switched memory B cells,Switched_memory_B_cells,Reactome,R-HSA-190236,Signaling by FGFR,1.88046888288531,0.00872209440925711,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildUntreated_vs_HC_pooled_Reactome_results.csv,Up,-0.959482521561694,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Switched_memory_B_cells/Switched_memory_B_cells_MildTreated_vs_MildUntreated_paired_Reactome_results.csv,TRUE,Recovered after treatment in PBMC,,1.79031981011235,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Switched memory B cells_GSEA_REACTOME_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
